id,x,y
684,666767.196593076,2737827.2483105864
685,642974.4230101155,2737836.7245069407
686,642710.1233915724,2737511.854740469
687,642994.7247350253,2737843.3915309217
688,642722.891644109,2737504.654200729
689,661194.1857961491,2737867.056994008
690,647100.4177202787,2737875.7199591417
691,661056.1052474342,2737904.80495511
692,661060.923741933,2737922.750043733
693,661066.9712277893,2737933.3101502545
694,667218.1657142173,2737977.512780927
695,667220.125617953,2737985.2572170943
696,660809.8663537912,2738006.550073417
697,661019.4304258674,2737920.1293103173
698,676754.9754447853,2738008.3394584004
699,677290.4423000868,2737589.053367937
700,647796.4488796275,2738030.316352263
701,665348.2722961241,2738040.8552647363
702,665361.4292622842,2738041.987276405
703,647312.0215086322,2738044.4225255586
704,661027.1460264483,2737936.8564223163
705,660764.7957741534,2738044.5624058526
706,665225.1227488965,2738047.8359121736
707,665202.1245306367,2738049.145314483
708,659020.0690196157,2738054.494418146
709,665357.1252507912,2738057.631970674
710,665342.8389366642,2738057.8932474107
711,647413.6833194755,2738061.4991791714
712,646926.7456497075,2738079.823049708
713,664165.4144169595,2738097.618667593
714,661031.9836963387,2737950.5482390337
715,664168.2824056624,2738109.959190052
716,654423.4232554389,2738117.8906836864
717,660282.955012532,2738140.426300507
718,660395.5524046868,2738150.906632675
719,656322.0066364212,2738160.423175387
720,659567.5055153407,2738184.425348069
721,657339.3352752123,2738191.4498247467
722,676527.3071483131,2738192.3794806674
723,657308.5397296678,2738212.3888466693
724,657339.5028528776,2738213.925828557
725,657358.1487687882,2738214.8513952345
726,653563.2065307554,2738218.7036775835
727,659114.8619954484,2738222.263372138
728,660431.4489629073,2738184.735319037
729,659558.948289806,2738225.631697258
730,657358.236341835,2738230.034098994
731,659125.4577980787,2738232.880016284
732,658935.6597529342,2738235.6923048496
733,658110.6928637391,2738241.4706590604
734,658926.2072678497,2738244.6563294847
735,657358.3329305928,2738245.5535027664
736,659144.4756131042,2738246.312522192
737,658403.5757437497,2738248.354352072
738,657339.8020351864,2738254.05303018
739,657290.2970864549,2738252.001771534
740,657358.3863085993,2738254.823077468
741,659163.6906524953,2738257.073443949
742,658902.4148381185,2738264.949905096
743,657339.9080533572,2738268.2724956647
744,641483.5250431588,2736750.7689885423
745,641855.6186616616,2738269.8925069105
746,641847.5180109609,2738274.7492644005
747,641471.3294421397,2736754.399039902
748,658880.0147332307,2738278.149755519
749,661765.5259596063,2738280.0001478773
750,658154.5331467306,2738285.5583004225
751,661751.8447986543,2738311.608519833
752,656044.8580518048,2738316.309124414
753,656055.6274912637,2738318.3579163216
754,668968.5303426627,2738340.4754920006
755,669136.0183577426,2738318.6174136456
756,668959.1138380719,2738341.213435285
757,668969.7495057117,2738349.1527676284
758,669136.5842789942,2738333.556436302
759,668961.0702210534,2738350.8191223126
760,662845.486278601,2738371.337784011
761,662852.2929045642,2738374.8517405167
