id,x,y
2089,377542.8907302907,4305051.077377263
2090,380949.2328312108,4305052.807349928
2091,377182.0381919378,4305053.683016188
2092,371304.266271174,4305059.362775855
2093,371250.52468452696,4304857.639411457
2094,373573.27020398434,4305061.98801164
2095,381626.73601644207,4305068.408244489
2096,382175.33181042783,4305079.180768795
2097,380758.9766599741,4305079.736565519
2098,385939.3585467627,4305080.5253944695
2099,377310.29181716125,4305082.241743458
2100,386009.2873765146,4305083.402810741
2101,382605.302433569,4305084.468368821
2102,385785.3576241005,4305084.822057027
2103,385725.02756448,4305081.031021614
2104,373348.3603550717,4305085.109762747
2105,373474.3654617993,4305021.897301758
2106,380681.4096509246,4305088.409286626
2107,383850.80745571945,4305089.378959836
2108,379289.4405920124,4305097.509597488
2109,382645.2956066961,4305103.167024834
2110,381053.9729235089,4305108.264697105
2111,382230.1883149333,4305109.621917393
2112,385813.652948224,4305109.854568902
2113,386023.9442742756,4305110.219775433
2114,373662.0939782644,4305113.041609667
2115,374690.84514814056,4305115.9676694535
2116,371943.0765042566,4305116.714515783
2117,385721.1321640499,4305117.061834514
2118,374706.7830091976,4305117.635709336
2119,371568.0643476257,4305119.882919708
2120,372893.5718434863,4305119.985537235
2121,373648.408047148,4305130.177235939
2122,371946.322283756,4305130.715337304
2123,382578.2852450712,4305132.277265476
2124,381002.1398011092,4305133.253172629
2125,371656.99500062224,4305134.4251299575
2126,385460.8433931479,4305136.930555953
2127,371217.3222337701,4305146.751383049
2128,371748.3772852812,4305148.229258331
2129,385776.469307242,4305153.003408421
2130,374898.0791775528,4305160.099049842
2131,372449.9329324942,4305160.691084314
2132,371215.0273144571,4305164.605232544
2133,370774.34729717486,4305166.726658758
2134,371343.0719211986,4305168.084048763
2135,385860.47741683945,4305169.118187044
2136,373104.3713960853,4305170.351523679
2137,376962.3111216081,4305172.7721113805
2138,385860.99594953936,4305177.40228083
2139,382751.4171159901,4305177.8399482
2140,382978.1133339824,4305024.313007118
2141,380757.60723626986,4305178.858849727
2142,370515.6902836915,4305181.111445095
2143,385653.63707221486,4305181.150435112
2144,376849.854922222,4305181.514429426
2145,385729.93306645006,4305187.0524153
2146,374920.20410071407,4305187.655788612
2147,386174.2605281845,4305191.771185279
2148,377039.171116082,4305196.397831358
2149,382712.4043781869,4305197.154821854
2150,371555.832178928,4305199.062249299
2151,371402.5573699707,4305191.227783361
2152,382070.6296999455,4305206.781029854
2153,382601.9950617468,4305207.727404922
2154,371214.3925880473,4305211.438006468
2155,385649.746699864,4305211.498111552
2156,372142.4976954935,4305211.996787101
2157,385944.3813114828,4305212.940510653
2158,385728.22868843935,4305213.2060401775
2159,374678.8023264241,4305216.728247017
2160,374694.55268596485,4305218.621232286
2161,386021.9166680388,4305220.614494339
2162,385456.7313059643,4305228.031040803
2163,372243.48762583546,4305228.293279035
2164,382360.3278883407,4305228.698709145
2165,375152.69389156345,4305234.813507482
2166,374873.95838546846,4305239.52645769
2167,380155.6207426181,4305243.585907221
2168,382747.833935352,4305246.912781406
2169,382941.8514327323,4305154.030815033
2170,382446.8166195396,4305250.079737436
2171,372395.2911216635,4305251.031326875
2172,373798.726457634,4305255.334421244
2173,373211.6377319228,4305260.6666912325
2174,382140.784012015,4305261.358151574
2175,372660.2779747639,4305262.459275989
2176,372665.6883404562,4305077.836787201
2177,379297.9866545908,4305263.824125018
2178,373279.8990138136,4305263.946974842
2179,373344.0661687106,4305264.573742799
2180,373017.35891322047,4305275.648073237
2181,373151.2753934264,4305278.750982815
2182,373212.0540232351,4305280.15252468
2183,373279.568361654,4305283.933188044
2184,373342.80512933247,4305287.150154743
2185,381159.830919045,4305287.949738134
2186,353021.5791916689,4305289.267476536
2187,380641.2695770757,4305290.403722413
2188,373419.24008439295,4305291.066750821
2189,373550.0216125911,4305296.202416943
2190,373646.05426950287,4305299.552766798
2191,373730.50860537216,4305303.144511148
2192,382795.1530800657,4305304.04278118
2193,373449.5384445498,4305310.230076732
2194,373336.165806042,4305305.971872563
2195,373846.5154214669,4305310.496695736
2196,373552.9103820967,4305314.105760632
2197,377561.5204325924,4305317.628525706
2198,377587.94089901727,4305318.99584257
2199,371939.0467374418,4305325.026713446
2200,371968.0622174982,4305204.0603849385
2201,385357.469297274,4305330.898861596
2202,377692.4055603119,4305331.600069748
2203,377677.3210413903,4305330.046076676
2204,377416.695668268,4305331.814443514
2205,380786.4411458029,4305333.570496596
2206,382310.4252994908,4305339.941327496
2207,382085.7974493895,4305351.399279397
2208,374844.0747549282,4305355.532196991
2209,372135.9159306828,4305355.5669653695
2210,377835.3801519647,4305358.274520282
2211,372973.5564423706,4305360.5929423645
2212,373149.99623674806,4305360.78211727
2213,382486.611492496,4305361.776383495
2214,382375.51975585707,4305367.711452268
2215,374684.7014208799,4305371.752262112
2216,377029.6161001427,4305372.6192630045
2217,374668.5715890536,4305373.817072319
2218,373002.99893495534,4305373.940556301
2219,373149.8338509733,4305375.548411071
2220,381622.1881161407,4305375.659079293
2221,373132.8144993084,4305375.688032582
2222,374064.9101088708,4305386.431018196
2223,376868.5570481345,4305389.332031302
2224,380272.1276424108,4305402.219228771
2225,374567.7196040936,4305333.388695886
2226,374508.4926349325,4305402.950602856
2227,375085.4443089031,4305407.109612282
2228,372789.0997574227,4305407.336441547
2229,373052.3434940632,4305424.621970154
2230,375555.5831952514,4305255.830375183
2231,381303.78666993976,4305433.042796999
2232,373047.0535529237,4305437.194925068
2233,374586.2050533965,4305417.003935903
2234,382125.5108140055,4305454.393094059
2235,376838.09246697184,4305456.99630665
2236,376382.0873433808,4305406.218366455
2237,376871.6192383198,4305457.340397194
2238,385468.543637814,4305465.774314698
2239,375049.8865712462,4305469.389269792
2240,374156.5399922738,4305470.358132489
2241,374315.1192512782,4305292.861436347
2242,385512.9688582812,4305478.473473944
2243,369184.1077953819,4305483.470092716
2244,380479.0775078479,4305497.8152764775
2245,374342.7765936814,4305479.131844606
2246,374307.6288525574,4305508.950842815
2247,380631.2171034012,4305525.766615961
2248,386790.6810813416,4305534.825671524
2249,387155.6989839058,4304817.972748168
2250,385660.028584742,4303888.494219892
2251,373500.7781597935,4305551.268567547
2252,373336.34395908937,4305409.248153679
2253,372724.43822827376,4305562.551627418
2254,373530.8138426933,4305562.7548164055
2255,374357.1753465636,4305563.666282887
2256,374150.9297990389,4305566.544080906
2257,374336.2985513611,4305398.434511928
2258,386825.8213119712,4305567.522468701
2259,387036.06421512365,4305141.272843981
2260,372546.82458947226,4305482.233901702
2261,373528.3313273713,4305572.4408287
2262,370840.5767555898,4305572.650923319
2263,380414.96533476375,4305575.652226571
2264,374139.1871101745,4305577.143081974
2265,375343.11852522194,4305584.149415752
2266,374330.9779707296,4305587.293337192
2267,380322.2350739101,4305588.043282196
2268,356115.0876650298,4305591.61202579
2269,380142.036732466,4305592.502326407
2270,356128.21780490223,4305598.43388759
2271,374108.7382971663,4305604.512777733
2272,356145.64117448684,4305605.643988777
2273,379868.6516958568,4305607.814785473
2274,356310.82309379056,4305609.392650936
2275,376876.5380012328,4305617.907603605
2276,376845.1540769497,4305618.640199617
2277,380378.79109181,4305623.307919465
2278,379817.5944287125,4305628.614764592
2279,374187.0786909415,4305629.208604237
2280,382281.04236665554,4305634.406814635
2281,381930.57653722167,4305582.429949379
2282,372686.73277124856,4305648.166187646
2283,372586.15934179537,4305602.374505531
2284,376620.5416500224,4305657.8711598925
2285,379761.64296006784,4305670.990458606
2286,377526.0018876102,4305681.878721047
2287,374914.0166140748,4305683.154271949
2288,385447.1115216576,4305683.519650536
2289,381321.5823465856,4305690.641687622
2290,382342.15474018734,4305691.473289579
2291,341843.5567756789,4305691.825162414
2292,374414.0987466052,4305648.125146467
2293,372777.1671825582,4305696.342221819
2294,370715.0547489505,4305699.316761728
2295,372659.88997134566,4305701.458947588
2296,372574.5214605639,4305653.835376933
2297,372795.9837200325,4305704.964548612
2298,387587.8583302256,4305691.466617234
2299,376879.8130561523,4305711.865219194
2300,341844.6056282539,4305716.951421931
2301,379279.1869522287,4305722.856278367
2302,374835.9952738565,4305728.334626067
2303,374588.6613097079,4305506.301348394
2304,374604.0903653409,4305429.918928577
2305,349460.0770395184,4305734.301353764
2306,377517.3717389284,4305737.458209306
2307,377497.41969257314,4305734.68120156
2308,380286.8557700785,4305741.527142247
2309,374236.88064991497,4305746.381555621
2310,382012.5466832649,4305683.161139589
2311,382262.7823543167,4305748.120750716
2312,381923.6787624965,4305667.80339884
2313,382251.7688923245,4305779.242613558
2314,382384.5342656141,4305779.243796039
2315,384733.0936236009,4305783.875731066
2316,374914.8840359673,4305785.220080502
2317,372737.8396267593,4305786.811380744
2318,384820.88017172646,4305805.374334628
2319,384902.4503838997,4305822.957259042
2320,380021.08573400974,4305837.639391983
2321,380195.1148968972,4305856.936280783
2322,376929.56413650606,4305861.322922984
2323,376882.0325755589,4305873.462413456
2324,381106.3965835376,4305878.932757359
2325,376457.48273698986,4305883.354556361
2326,382345.01724842656,4305910.811582819
2327,376883.36327053513,4305911.593506116
2328,376939.0077575287,4305910.750053104
2329,376966.9297874225,4305916.187888268
2330,376858.3542338172,4305920.541043626
2331,372679.32278481405,4305924.667001765
2332,376852.1950036464,4305926.664380541
2333,379479.640571258,4305930.80671284
2334,372120.2325855214,4305936.547396909
2335,379530.5836589318,4305939.721344061
2336,382437.7343190424,4305941.445859041
2337,380774.7838651277,4305954.364013467
2338,356591.4087832468,4305959.17429821
2339,376884.4896162413,4305960.006677603
2340,377486.34971502144,4305978.903477218
2341,380140.3339396436,4306017.81890657
2342,377109.7537061861,4306020.1982405335
2343,377472.6747258436,4306033.562158469
2344,372660.62928233016,4306034.16402602
2345,377490.7407442685,4306036.712388502
2346,387645.9142537052,4305999.192908278
2347,376630.2668145811,4306038.449844092
2348,341886.6251259791,4306039.77258265
2349,387683.6658126079,4306046.985214382
2350,380277.9996418776,4306058.03718162
2351,380605.9056044463,4306069.754435815
2352,380435.7547129197,4306090.283985004
2353,380509.0214333572,4306089.887498127
2354,380276.08595003,4306090.933649257
2355,380543.9153307751,4306092.546304114
2356,380301.39955646265,4306093.336764595
2357,375828.7985610459,4306094.112726545
2358,375683.1925933669,4306066.972154211
2359,375810.0930875214,4305812.068150526
2360,380269.9432152156,4306108.620327169
2361,380607.0246283151,4306116.890861949
2362,377325.1900808253,4306139.413346076
2363,380660.4664158309,4306139.827713322
2364,374886.6254374581,4306139.914944718
2365,385166.3064203467,4306148.46794921
2366,385497.80114021245,4306115.96913429
2367,372355.2863245439,4306150.1788696535
2368,372160.3826607615,4306073.568065036
2369,380235.1888554562,4306154.723536408
2370,379231.4217702979,4306158.08917967
2371,380606.5140981134,4306172.154972184
2372,380327.3797890609,4306179.3805058375
2373,364145.4050877634,4306180.193150355
2374,376915.30956497975,4306181.27827899
2375,376851.8596202293,4306183.775312632
2376,377680.3778968919,4306193.311492449
2377,377562.3525605779,4306129.934084758
2378,377001.4523117058,4306207.8114657495
2379,380728.2280972693,4306211.600430489
2380,380606.13373228256,4306212.476357611
2381,377465.0583895072,4306213.349435335
2382,369839.1728754295,4306234.632836195
2383,378839.5265566539,4306220.674846314
2384,379039.969492984,4306243.104834735
2385,378199.5348092988,4306245.720488077
2386,376941.0735829193,4306246.014183285
2387,382201.4480886301,4306248.87927671
2388,380764.7539399583,4306249.489548512
2389,380681.5645028753,4306252.1201966
2390,370442.1251956429,4306253.464550715
2391,375408.1946952269,4306254.232624482
2392,375422.2977001844,4306166.5282317735
2393,380668.7185810022,4306276.3124110885
2394,375732.3969252296,4306279.681841645
2395,375478.3144268254,4306220.83757912
2396,374960.7618476134,4306131.2945217285
2397,379193.9583312413,4306283.021481792
2398,379243.0227287281,4306223.530165706
2399,375788.9868969461,4306288.372781895
2400,376322.7056462085,4306288.735988852
2401,377864.15053174365,4306292.483805362
2402,377831.0067125838,4305709.398892188
2403,364254.5459145373,4306293.249075469
2404,376315.1781137977,4306296.62392205
2405,380657.3995819595,4306301.092122696
2406,385082.3349909103,4306305.673954641
2407,380835.4293205645,4306317.878075613
2408,377511.7675541369,4306238.944914006
2409,377657.92193629127,4306317.981893495
2410,383197.4281169037,4306319.526236996
2411,376283.3696000856,4306329.945049634
2412,377056.3111234028,4306331.260118067
2413,379167.9255088689,4306334.047074251
2414,379267.1553902449,4306245.17353517
2415,380890.4063637666,4306352.470599821
2416,376987.94237044174,4306356.521608625
2417,377984.98294158094,4306357.653788185
2418,380750.8650978664,4306361.033059679
2419,375739.478777796,4306364.399792366
2420,375503.9578341385,4306252.34766385
2421,380982.18375014793,4306366.096656954
2422,380992.2034377,4306380.586959269
2423,377805.5230996506,4306398.220149824
2424,380968.2899522428,4306406.587983893
2425,375769.2362786876,4306406.657843716
2426,375600.8481495995,4306378.966552584
2427,382123.49319052976,4306408.937544536
2428,381933.99147081096,4306418.712144773
2429,382032.2731388565,4306408.0439965
2430,380037.0770278489,4306420.265904654
2431,378103.77148607,4306423.167844668
2432,382115.4296362242,4306425.452469084
2433,375525.6519709183,4306435.329464521
2434,376851.5153589994,4306443.628273021
2435,377023.3409969248,4306445.162340783
2436,382253.354100273,4306452.269561632
2437,375887.7582087992,4306456.702902682
2438,377926.4174398109,4306462.41142527
2439,379975.2720930502,4306469.289276207
2440,381183.7335466658,4306450.935333848
2441,381379.0303343721,4306486.965768969
2442,380076.1962388642,4306487.727838265
2443,376165.1244225949,4306488.143780675
2444,378246.1235593232,4306495.880185455
2445,380090.7315488141,4306496.731729314
2446,364491.4969050986,4306498.685952498
2447,377752.3600126943,4306498.77753271
2448,379993.33461689856,4306507.81030681
2449,375879.69377054647,4306509.944776012
2450,382323.1476722285,4306514.301439993
2451,382295.3021083176,4306490.229032256
2452,376467.7287750133,4306519.522042099
2453,378048.3274157271,4306527.909751255
2454,385081.8060363308,4306539.145656824
2455,385145.66998168174,4306545.1111720335
2456,377530.6455188859,4306550.637493074
2457,377426.53601452895,4306481.574361531
2458,380156.5844315831,4306553.987409769
2459,380162.90310183633,4306559.408460997
2460,380448.9038684126,4306479.378034074
2461,378366.255375674,4306562.165472785
2462,376512.31831394695,4306563.138464542
2463,377873.299043959,4306564.243805626
2464,380371.12515145633,4306571.208708644
2465,380500.0406632898,4306573.789040687
2466,385113.61996789,4306576.700679511
2467,380465.2625312517,4306580.375171328
2468,378188.16070078686,4306601.614462597
2469,385085.0905404035,4306604.032322405
2470,385141.7735528648,4306605.906351017
2471,378488.25374602526,4306625.870782901
2472,380442.1149242045,4306628.777490189
2473,380404.9319538083,4306584.139794569
2474,377991.6454171287,4306630.462260632
2475,380485.36869334057,4306636.071560958
2476,380495.6361488095,4306631.898189742
2477,369179.60684285033,4306638.367807588
2478,380072.6123476578,4306640.38714096
2479,385042.9781625662,4306641.484770093
2480,380107.46242775954,4306644.876128767
2481,370481.13840771466,4306646.756037712
2482,378994.3961112825,4306647.527645618
2483,377672.5342341466,4306648.122672124
2484,380453.2993476875,4306649.121511146
2485,376335.0371587984,4306658.618136518
2486,380496.3164115837,4306665.443625929
2487,380508.1222168645,4306660.902924789
2488,376612.8658967223,4306665.835067684
2489,376767.52121770754,4306520.374149574
2490,378307.5405799095,4306667.577398447
2491,376844.1878682561,4306676.105632469
2492,377235.8691527145,4306679.430253366
2493,380456.9495360097,4306680.590742147
2494,380505.2029011632,4306689.285673458
2495,380519.29177608434,4306683.7225866895
2496,375987.8067024565,4306689.607241415
2497,377455.2149668038,4306692.246663384
2498,376026.9389954852,4306694.277624983
2499,377254.7205786649,4306694.711447822
2500,378132.2691825442,4306706.007498845
2501,378630.28833447583,4306706.642325629
2502,380459.7976503195,4306707.199135168
2503,380513.4651745344,4306711.427737869
2504,380529.835814001,4306705.3306953125
2505,379553.6651803637,4306712.74179087
2506,375500.5658904268,4306719.173162021
2507,377784.407396934,4306728.735330552
2508,375298.5877683582,4306721.699788354
2509,380461.2832054477,4306730.886583772
2510,378429.73716024775,4306731.267623305
2511,377934.0990109136,4306731.985163398
2512,380521.71890058,4306733.581039181
2513,380538.4420229728,4306727.278886132
2514,345997.8867005799,4304410.281776968
2515,347609.4170142431,4306739.57420516
2516,377364.9314822415,4306706.455606375
2517,377428.92630886286,4306743.315760821
2518,349317.7579810256,4306719.627562098
2519,349768.33335473854,4306746.095700583
2520,349933.75028235745,4306743.655370124
2521,347600.1212868653,4306747.480377035
2522,345992.30133370403,4304420.282502905
2523,349176.8688753126,4306755.873945504
2524,349325.2511150446,4306721.305568114
2525,380455.1500095418,4306750.915125033
2526,380462.5374013614,4306755.909546416
2527,378938.11664446816,4306756.6936305575
2528,349935.5172074642,4306754.934775045
2529,349765.925391851,4306757.72081499
2530,380474.77070468105,4306764.171889875
2531,348616.2665601773,4306764.950328384
2532,349579.78116469923,4306770.139809437
2533,349023.0087558618,4306770.199659986
2534,348195.39761108253,4306772.782563908
2535,348558.28085804265,4306766.026908336
2536,348617.265600984,4306775.900060657
2537,347802.909831929,4306774.0182350855
2538,348073.63282393664,4306775.053585881
2539,378769.61487040855,4306779.565553566
2540,376738.2716712896,4306779.756416991
2541,380539.6631769035,4306781.717712253
2542,380557.5389958555,4306774.787679657
2543,348556.63611191884,4306777.093863551
2544,348201.2012776565,4306784.061951144
2545,349125.2380757816,4306785.368555471
2546,377362.3292698609,4306785.896457927
2547,377297.3674445385,4306749.884364279
2548,377303.415665796,4306734.949428199
2549,377596.1881656144,4306786.714236261
2550,348080.95671681967,4306786.425819753
2551,347791.20347329695,4306784.701680962
2552,376471.77670030296,4306789.841306422
2553,380473.6551558962,4306797.111762732
2554,380546.5875663422,4306800.28356866
2555,380424.9510536622,4306759.707790524
2556,385962.537957727,4306803.496662594
2557,377897.3924527736,4306804.548106452
2558,380473.349742339,4306806.174092636
2559,378075.87945153005,4306808.366234548
2560,377394.8368609138,4306809.835397815
2561,378574.5493949028,4306811.684632415
2562,385782.2925963523,4306828.363687644
2563,378865.08291638177,4306831.983461194
2564,378374.0869275527,4306834.001239486
2565,380139.22490291577,4306834.274076523
2566,374908.0159074683,4306839.792487733
2567,376161.5559932133,4306840.3145911805
2568,378882.1947273296,4306840.956809802
2569,385237.64352339134,4306843.906195298
2570,377564.37559280265,4306848.546840379
2571,378898.6965957526,4306849.750828588
2572,385686.5986827584,4306851.068949342
2573,378052.0472859554,4306851.902581833
2574,378864.6809597723,4306856.70982532
2575,378915.0673330165,4306858.480286524
2576,377710.3594826199,4306865.125699621
2577,348167.0122914091,4306868.251117528
2578,378897.5588475857,4306871.180585433
2579,378196.8230694644,4306873.493014537
2580,375984.6438810071,4306882.8923393525
2581,379487.3499321388,4306884.39512161
2582,378712.3003761908,4306885.452417048
2583,375176.5011162432,4306893.761701208
2584,378026.8858401608,4306896.403035946
2585,379010.45479948167,4306906.893933373
2586,379090.5879173754,4306752.407904742
2587,376611.5979305934,4306909.840557072
2588,378521.8039896758,4306911.053604998
2589,385246.4895856939,4306912.00888321
2590,377527.0922168717,4306913.294883246
2591,357161.69076155685,4306916.543731878
2592,377680.3508976465,4306920.8136696685
2593,378169.77010533307,4306923.62775057
2594,382971.1203346327,4306930.806965321
2595,380028.9576202175,4306896.630383238
2596,378318.158253002,4306938.271439631
2597,377823.3903303463,4306939.482542207
2598,377202.07130090985,4306876.952201448
2599,377324.11133208405,4306940.184021276
2600,385276.58196944464,4306940.454266731
2601,378826.0483752554,4306946.158917632
2602,383696.175892774,4306947.962128302
2603,385178.5547558805,4306951.0230355095
2604,378844.6781859314,4306956.285547815
2605,374943.2068391489,4306963.283514628
2606,376297.8863731204,4306966.446121693
2607,376941.98088871967,4306976.224137999
2608,352401.48331391066,4306977.314495977
2609,378140.49939261656,4306978.980590705
2610,345036.90458987,4306982.0197448805
2611,378658.8973968001,4306987.827589005
2612,377644.1813740796,4306989.195917074
2613,376957.07341239415,4306992.417834677
2614,379464.9273877684,4306999.279723644
2615,383071.6083280202,4307003.468823811
2616,384895.75863257423,4307006.60374731
2617,385064.87404621113,4307008.839667928
2618,385227.4590080846,4306962.112427954
2619,378952.2541682823,4307013.958071405
2620,377962.2719271546,4307016.461294208
2621,378462.5245395005,4307017.483256439
2622,383048.2369693164,4307020.686383808
2623,377470.8105243966,4307021.473215265
2624,381238.6084458437,4307009.800490549
2625,381111.3251122525,4307039.107792875
2626,378258.9614162529,4307044.246352777
2627,378773.9213202605,4307049.224149974
2628,377763.50031455606,4307051.821494229
2629,384246.8755790349,4307055.189816533
2630,378788.1222491786,4307057.309480388
2631,340868.5554317236,4307059.96101144
2632,379294.20107104536,4307060.81435773
2633,369880.6660376471,4307064.751206093
2634,369962.7392952303,4306986.140319105
2635,377593.5105202496,4307085.609032154
2636,378602.6630890714,4307092.122590993
2637,376430.7213091422,4307092.301453214
2638,379102.13968829066,4307093.907110471
2639,336481.4666058989,4307099.885212218
2640,336328.18633315153,4306599.414682545
2641,337013.32900685817,4306263.955840096
2642,376157.7830107771,4307100.688657515
2643,376063.5008440288,4307103.4198376
2644,377734.71218852606,4307104.515546937
2645,378898.11139877234,4307112.33570314
2646,379397.29656081554,4307113.932353461
2647,381642.6120538404,4307116.399294641
2648,381665.7147257244,4307104.620516375
2649,379409.6683576433,4307120.426032942
2650,378405.8991733324,4307120.986560728
2651,377903.3498385167,4307126.408751637
2652,375372.1525932234,4307129.0914419
2653,381154.8698971812,4307134.658013165
2654,381189.14304675534,4307139.626533942
2655,381213.3570403829,4307138.363713965
2656,381215.0670783296,4307143.077776535
2657,381093.9858484119,4307144.020310983
2658,381490.2517575128,4307147.219141945
2659,377712.0551070627,4307147.57976922
2660,381170.2975540692,4307148.956247168
2661,378204.2167463731,4307149.165301675
2662,369992.8780854689,4307153.732165474
2663,381057.3266041763,4307156.870469805
2664,375177.5890240511,4307157.257758312
2665,381221.6670969967,4307160.383621464
2666,381544.5889309598,4307163.41046658
2667,381564.8146848222,4307154.138691058
2668,379237.0436522672,4307166.495076297
2669,379513.9184334204,4307175.426022634
2670,377874.13075746223,4307177.632592561
2671,377545.9684180711,4307177.866978668
2672,375005.524507761,4307182.053981902
2673,381817.0141002098,4307182.645092569
2674,384897.08306956384,4307190.576633632
2675,378026.593344924,4307192.396447979
2676,336408.41141505167,4307192.584281184
2677,379048.036444515,4307194.381016795
2678,378547.6048831344,4307197.221425509
2679,377179.6539978208,4307209.011243982
2680,377523.1788027324,4307220.134624962
2681,379338.91123290826,4307221.051858675
2682,377854.2008453896,4307223.2184470445
2683,378351.9814216448,4307226.746452449
2684,379350.4455729127,4307227.236312792
2685,379626.8609132506,4307234.635205638
2686,377663.3926194525,4307238.677672116
2687,376594.9125953615,4307248.572947117
2688,385471.23593331873,4307250.805395916
2689,375379.3112114621,4307250.927930275
2690,381923.84941388015,4307251.756817292
2691,340187.44211164303,4307256.7234238405
2692,378657.2142141303,4307256.890038857
2693,378149.3923486937,4307258.38173827
2694,376610.4025832107,4307261.873702191
2695,383928.34688261617,4307262.099353367
2696,378675.90288290754,4307266.92655191
2697,379182.1535672816,4307267.768161051
2698,388271.7653596774,4307280.651851539
2699,379322.1962233167,4307281.192526404
2700,379455.7215958554,4307283.030170919
2701,377640.6201808313,4307283.764178028
2702,377973.428094483,4307286.42564044
2703,377325.68375226296,4307290.962961804
2704,377968.636149263,4307295.701715432
2705,379745.9617962027,4307299.12478862
2706,378491.6385334162,4307301.257945504
2707,372088.8161235079,4307302.640268493
2708,377811.1206870768,4307304.072422724
2709,383651.3962367671,4307294.662536303
2710,383454.6486150576,4307307.427372476
2711,383511.2742625717,4307308.03610149
2712,383556.4733103653,4307307.758971116
2713,381350.84569875896,4307310.127531085
2714,388289.3341758121,4307316.139271343
2715,383580.24260657,4307318.742118092
2716,381492.5449619051,4307319.358338533
2717,379283.868241624,4307323.159060253
2718,378783.9842832787,4307324.933055688
2719,379296.6021107212,4307330.091038058
2720,382189.0184640838,4307336.724882066
2721,378295.7582823001,4307337.026771111
2722,379425.5710608568,4307337.470087651
2723,379565.45226975065,4307341.55478855
2724,376677.8479836546,4307328.711510317
2725,376695.9697071584,4307342.271094926
2726,376365.93969099503,4307344.271049196
2727,381116.2945337826,4307347.771648143
2728,378100.16944484506,4307353.903348077
2729,383589.2668419266,4307354.395631861
2730,381117.06079966296,4307354.897503989
2731,381582.7167945858,4307355.181855358
2732,381541.7163551627,4307335.849014854
2733,381577.2524264697,4307254.952157587
2734,381261.9150454225,4307355.352051321
2735,349988.621755722,4306742.61462656
2736,351540.2016754905,4307355.987206345
2737,351526.7447882164,4307358.648928605
2738,349987.1884214096,4306753.95472811
2739,383356.0511639286,4307360.67357187
2740,378599.7461400181,4307360.90440564
2741,377934.8910920583,4307361.04815764
2742,381118.1102240151,4307364.705331564
2743,377777.61580915656,4307368.039440844
2744,383218.5589438835,4307203.750636183
2745,383258.7331801392,4307369.491051573
2746,378620.4941363325,4307371.763890339
2747,377631.5155730499,4307375.282750923
2748,383235.2886914611,4307375.831169559
2749,383196.0985740889,4307222.730324244
2750,379125.51759963855,4307379.558093
2751,377490.35308713466,4307380.454219723
2752,377462.7854837431,4307381.85814501
2753,377279.77870117314,4307384.473852482
2754,379398.8311407976,4307385.764113365
2755,377316.0230542803,4307389.45057006
2756,377077.6774242483,4307389.577328581
2757,376999.4474973679,4307048.969876412
2758,377276.4073335202,4307391.341768362
2759,377256.2504515164,4307392.431613252
2760,381130.02767340094,4307392.454085473
2761,381051.5711382292,4307394.688261025
2762,382445.817831601,4307374.8173397295
2763,379535.6321118139,4307397.787472177
2764,376840.3072466841,4307398.34324554
2765,377274.4498137422,4307398.776062472
2766,377125.9598081345,4307407.919586433
2767,379687.0710950587,4307408.003143996
2768,378431.3171935957,4307410.201594632
2769,377078.0465734266,4307411.095142528
2770,377034.9117698344,4307412.564940389
2771,376838.5803531222,4307413.877327228
2772,376882.5600500973,4307412.637512017
2773,376195.9714287771,4307415.31945177
2774,376942.81239051,4307416.528383458
2775,381578.2020784253,4307419.152688764
2776,379989.4561635424,4307426.352681944
2777,378729.1378411539,4307428.606559223
2778,381598.1185798049,4307430.97577644
2779,378237.2232710086,4307431.114565846
2780,379225.046041606,4307431.562754443
2781,379238.072745841,4307438.36805998
2782,381340.5906201266,4307443.993251696
2783,381385.6406682171,4307438.999483639
2784,379510.1541683944,4307445.828780912
2785,378500.27528468985,4307446.793936009
2786,378463.2039148547,4307383.403873965
2787,380565.3900853368,4307454.341885125
2788,381636.5084629981,4307432.965219362
2789,381706.1412414033,4307455.466608798
2790,380039.3980343463,4307456.275842508
2791,377080.0173084298,4307456.975503283
2792,380508.7418781705,4307456.851546453
2793,380407.05438253377,4307458.155573538
2794,376081.726998712,4307459.545549192
2795,379657.3273974965,4307462.458156865
2796,375136.1991137434,4307468.212860351
2797,378542.0106667821,4307469.430077095
2798,380096.64318951126,4307469.682513405
2799,377622.0289576473,4307474.044668052
2800,345886.1473893085,4307474.267400719
2801,379067.8006829927,4307477.267751753
2802,382181.59704657085,4307479.526720069
2803,345901.6873738095,4307480.192973049
2804,378561.1314003933,4307480.514197266
2805,382198.97703438345,4307487.659451161
2806,377765.01518446207,4307488.217318658
2807,375663.7417183053,4307471.767416416
2808,379342.9119993365,4307491.236572176
2809,377479.3135367679,4307494.747576237
2810,375886.579543069,4307496.506446162
2811,375522.7345481515,4307497.207727211
2812,381208.7078471938,4307501.529262586
2813,379195.4479952771,4307502.15712955
2814,379217.60372734256,4307461.602609608
2815,377919.1022441033,4307502.953776209
2816,378380.7185758893,4307508.339998418
2817,349050.320022773,4307508.886464089
2818,349239.3964951951,4307035.441420009
2819,379630.9378407029,4307510.468533291
2820,382292.934919524,4307513.100325629
2821,349250.5317166094,4307037.505109016
2822,349059.8475300241,4307515.376958597
2823,345877.17561436817,4307516.475454496
2824,378075.125480474,4307517.874265153
2825,381252.3710409608,4307510.47509262
2826,381256.6476659421,4307520.933781659
